player_id,player_battingtype,player_name,player_role,player_intlTeam,player_bat_testrank,player_bat_Odirank,player_bat_t20rank,player_bowl_testrank,player_bowl_Odirank,player_bowl_t20rank,player_DOB,player_batting_Matches_Test,player_batting_Matches_ODI,player_batting_Matches_T20,player_batting_Matches_IPL,player_batting_Inning_Test,player_batting_Inning_ODI,player_batting_Inning_T20,player_batting_Inning_IPL,player_batting_runs_Test,player_batting_runs_ODI,player_batting_runs_T20,player_batting_runs_IPL,player_batting_Balls_Test,player_batting_Balls_ODI,player_batting_Balls_T20,player_batting_Balls_IPL,player_batting_Highest_Test,player_batting_Highest_ODI,player_batting_Highest_T20,player_batting_Highest_IPL,player_batting_Average_Test,player_batting_Average_ODI,player_batting_Average_T20,player_batting_Average_IPL,player_batting_SR_Test,player_batting_SR_ODI,player_batting_SR_T20,player_batting_SR_IPL,player_batting_NotOut_Test,player_batting_NotOut_ODI,player_batting_NotOut_T20,player_batting_NotOut_IPL,player_batting_Fours_Test,player_batting_Fours_ODI,player_batting_Fours_T20,player_batting_Fours_IPL,player_batting_Sixes_Test,player_batting_Sixes_ODI,player_batting_Sixes_T20,player_batting_Sixes_IPL,player_batting_Ducks_Test,player_batting_Ducks_ODI,player_batting_Ducks_T20,player_batting_Ducks_IPL,player_batting_50s_Test,player_batting_50s_ODI,player_batting_50s_T20,player_batting_50s_IPL,player_batting_100s_Test,player_batting_100s_ODI,player_batting_100s_T20,player_batting_100s_IPL,player_batting_200s_Test,player_batting_200s_ODI,player_batting_200s_T20,player_batting_200s_IPL,player_batting_300s_Test,player_batting_300s_ODI,player_batting_300s_T20,player_batting_300s_IPL,player_batting_400s_Test,player_batting_400s_ODI,player_batting_400s_T20,player_batting_400s_IPL,player_Bowling_Matches_Test,player_Bowling_Matches_ODI,player_Bowling_Matches_T20,player_Bowling_Matches_IPL,player_Bowling_Innings_Test,player_Bowling_Innings_ODI,player_Bowling_Innings_T20,player_Bowling_Innings_IPL,player_Bowling_Balls_Test,player_Bowling_Balls_ODI,player_Bowling_Balls_T20,player_Bowling_Balls_IPL,player_Bowling_Runs_Test,player_Bowling_Runs_ODI,player_Bowling_Runs_T20,player_Bowling_Runs_IPL,player_Bowling_Maidens_Test,player_Bowling_Maidens_ODI,player_Bowling_Maidens_T20,player_Bowling_Maidens_IPL,player_Bowling_Wickets_Test,player_Bowling_Wickets_ODI,player_Bowling_Wickets_T20,player_Bowling_Wickets_IPL,player_Bowling_Avg_Test,player_Bowling_Avg_ODI,player_Bowling_Avg_T20,player_Bowling_Avg_IPL,player_Bowling_ECO_Test,player_Bowling_ECO_ODI,player_Bowling_ECO_T20,player_Bowling_ECO_IPL,player_Bowling_SR_Test,player_Bowling_SR_ODI,player_Bowling_SR_T20,player_Bowling_SR_IPL,player_Bowling_BBI_Test,player_Bowling_BBI_ODI,player_Bowling_BBI_T20,player_Bowling_BBI_IPL,player_Bowling_BBM_Test,player_Bowling_BBM_ODI,player_Bowling_BBM_T20,player_Bowling_BBM_IPL,player_Bowling_4W_Test,player_Bowling_4W_ODI,player_Bowling_4W_T20,player_Bowling_4W_IPL,player_Bowling_5W_Test,player_Bowling_5W_ODI,player_Bowling_5W_T20,player_Bowling_5W_IPL,player_Bowling_10W_Test,player_Bowling_10W_ODI,player_Bowling_10W_T20,player_Bowling_10W_IPL
14625,Left Handed Bat,Dag Chasney,Batsman,Austria,171,172,173,0,0,0,"June 30, 1993",92,52,81,61,100,15,85,100,988,660,222,802,136,1968,314,451,56,122,35,63,18.92,28.42,10.48,13.12,96.45,10.29,69.79,84.05,8,13,16,21,34,11,63,82,21,21,26,12,15,10,14,10,3,14,2,16,7,7,7,3,1,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14626,Right Handed Bat,Maje Armitage,Batsman,Austria,172,173,174,0,0,0,"September 31, 1989",4,30,48,31,19,10,17,96,463,20,979,684,499,1630,677,1138,27,131,18,75,20.82,3.06,29.63,15.53,22.75,40.98,57.69,45.49,11,6,21,12,69,49,54,15,12,27,15,12,13,17,14,7,6,1,2,3,3,7,0,0,2,3,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,Left Handed Bat,Edmon Dominicacci,Batsman,Austria,173,174,175,0,0,0,"December 8, 1988",7,16,79,14,80,45,70,79,750,818,468,471,1007,522,103,491,1,55,59,56,21.17,36.09,27.69,7.05,20.89,71.47,1.34,100.58,18,6,4,20,93,84,78,61,22,11,8,16,13,17,0,2,19,3,9,11,10,10,10,2,4,2,5,1,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14628,Left Handed Bat,Sigismundo Bellwood,Batsman,Austria,174,175,176,0,0,0,"April 12, 1998",69,52,8,62,7,67,18,77,191,863,214,996,231,1115,1427,284,119,90,0,68,8.43,1.31,6.06,11.96,22.59,5.09,51.66,29.61,25,0,2,8,37,45,14,28,11,35,29,9,17,17,12,10,10,10,0,11,5,9,7,9,4,2,4,4,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14629,Left Handed Bat,Elden Francescotti,Batsman,Austria,175,176,177,0,0,0,"February 3, 1995",6,0,96,8,23,82,86,62,702,538,834,807,407,998,55,1704,4,9,63,4,6.74,20.08,1.56,14.51,65.44,38.64,85.83,78.07,14,24,3,9,94,81,92,80,29,32,10,13,17,14,9,13,5,12,5,16,5,7,1,4,2,5,5,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14630,Right Handed Bat,West Dillingstone,Batsman,Austria,176,177,178,0,0,0,"January 4, 1987",33,27,58,30,98,96,70,3,923,600,576,612,400,1329,928,50,110,23,6,61,8.34,1.39,5.36,6.9,17.4,27.74,96.13,58.32,30,16,21,10,59,35,12,39,26,17,0,8,8,10,17,2,6,3,19,8,0,7,9,1,0,5,1,5,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14631,Left Handed Bat,Llywellyn Westman,Batsman,Austria,177,178,179,0,0,0,"August 9, 1991",95,49,32,53,35,94,86,84,190,873,810,752,1551,798,1024,917,127,16,54,12,23.21,1.85,26.4,22.31,14.11,87.89,114.09,75.27,23,29,14,6,51,7,66,48,9,7,0,21,14,10,9,17,0,3,9,12,6,1,2,9,4,5,3,5,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14632,Left Handed Bat,Colman Feacham,Batsman,Austria,178,179,180,0,0,0,"March 21, 1985",11,95,93,77,17,2,98,91,967,17,329,654,80,1331,1759,1824,32,102,79,31,34.62,35.45,11.46,28.23,76.52,35.44,56.68,26.07,23,16,23,2,0,5,1,78,14,10,29,3,9,5,6,2,10,5,9,8,1,8,6,5,1,1,5,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14633,Left Handed Bat,Ingrim Brakewell,Batsman,Austria,179,180,181,0,0,0,"August 5, 1989",0,6,100,88,85,79,92,74,468,558,598,885,980,1646,1169,1128,138,64,99,17,22.85,33.5,6.6,7.83,60.57,8.48,130.65,94.75,25,28,15,20,24,7,85,95,1,28,22,18,11,19,16,19,14,0,12,14,0,4,1,9,0,5,4,2,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14634,Right Handed Bat,Harold Zipsell,Batsman,Austria,180,181,182,0,0,0,"February 2, 1988",63,64,78,54,9,25,80,84,459,503,405,390,25,221,1293,1753,95,81,16,45,38.59,36.65,13.41,11.71,11.91,97.22,34.65,78.96,23,21,8,15,76,28,4,93,13,21,18,1,9,9,7,9,10,6,12,9,8,2,0,1,5,3,3,3,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14635,Left Handed Bat,Neale Izakoff,Batsman,Austria,181,182,183,0,0,0,"October 2, 1983",90,100,61,26,85,45,56,15,544,673,937,344,467,1050,162,1331,21,109,73,96,20.59,1.13,5.05,18.54,1.31,74.3,31.35,92.03,24,23,1,15,21,32,44,34,27,2,14,3,7,10,20,18,8,4,3,12,0,1,3,10,3,2,3,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14636,Left Handed Bat,Olav Grief,Batsman,Austria,182,183,184,0,0,0,"March 6, 1990",75,47,9,61,54,9,88,44,724,928,338,197,979,958,1861,1852,76,40,61,50,29.13,19.61,4.17,28.72,10.1,86.68,139.16,89.57,23,29,22,9,7,89,20,27,1,21,19,25,4,8,7,15,10,17,4,1,6,6,6,10,1,2,1,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14637,Left Handed Bat,Arch Raspel,Batsman,Austria,183,184,185,0,0,0,"March 4, 1987",53,48,9,37,44,25,39,39,184,370,165,305,1358,158,1734,821,132,21,27,10,20.85,2,4.62,26.72,52.42,57.17,24.09,40.13,28,3,24,25,33,24,13,8,4,12,10,1,19,20,4,19,9,6,19,17,5,9,5,9,1,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14638,Right Handed Bat,Gene Withrington,Batsman,Austria,184,185,186,0,0,0,"February 3, 1983",56,36,2,15,22,97,70,35,82,641,950,219,493,415,18,1999,99,109,44,81,36.23,39.68,19.93,17.82,38.11,32,79.41,36.28,17,16,17,17,71,17,60,18,16,5,23,27,3,17,8,10,7,10,0,14,4,1,9,9,3,4,2,4,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14639,Left Handed Bat,Gerek Grut,Batsman,Austria,185,186,187,0,0,0,"December 17, 1990",9,52,89,83,66,3,98,60,792,27,465,352,1639,1239,1035,121,12,133,9,88,14.35,0.89,1.02,18.36,66.37,9.89,10.01,18.87,15,27,27,22,16,57,76,71,8,8,1,24,16,17,12,18,16,0,18,13,10,10,5,4,4,3,5,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14640,Left Handed Bat,Florian Busby,Batsman,Austria,186,187,188,0,0,0,"September 15, 1986",26,24,65,24,84,88,80,28,674,232,554,669,697,479,632,340,139,72,46,97,18.07,3.59,19.93,5.28,44.58,6.97,4.19,109.37,30,19,5,24,81,5,9,94,0,39,29,15,15,11,6,7,17,17,6,6,4,1,4,8,5,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14641,Left Handed Bat,Hasheem Harkess,Batsman,Austria,187,188,189,0,0,0,"April 17, 1989",90,20,78,41,44,78,35,16,988,327,578,305,1823,992,140,68,16,114,61,35,2.56,28.98,8.59,0.12,27.15,83.36,103.39,63.14,8,1,11,14,24,56,56,46,1,9,29,19,11,2,20,1,7,20,0,5,8,9,9,5,2,5,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14642,Right Handed Bat,Trace Antonellini,Batsman,Austria,188,189,190,0,0,0,"November 10, 1989",8,28,32,24,22,80,12,28,802,582,731,720,1525,210,698,1675,22,86,7,54,14.35,15.33,13.13,7.64,37.15,95.75,122.24,111.69,30,17,8,23,31,54,49,27,16,5,30,30,8,0,1,11,17,13,7,7,0,5,8,9,5,2,4,4,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14643,Left Handed Bat,Jules Sey,Batsman,Austria,189,190,191,0,0,0,"October 28, 1993",24,8,82,29,51,86,15,94,129,86,609,60,1480,269,393,1128,52,132,39,94,19.93,26.28,24.17,1.06,49.02,45.93,40.06,70.65,28,11,25,14,73,75,93,49,18,31,0,12,14,17,15,5,2,9,6,8,10,0,3,2,2,2,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14644,Left Handed Bat,Alva Casali,Batsman,Bahrain,190,191,192,0,0,0,"October 5, 1991",27,96,15,83,26,6,41,27,4,383,883,972,792,329,717,1516,112,120,62,22,32.8,21.85,24.65,21.75,62.59,80.41,87.85,62.16,21,8,26,20,66,28,99,38,21,27,16,14,14,2,3,11,14,19,7,3,3,7,10,2,4,1,1,3,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14645,Left Handed Bat,Emmet Spottiswoode,Batsman,Bahrain,191,192,193,0,0,0,"September 19, 1986",40,76,30,49,51,22,5,57,762,132,127,236,1075,851,896,1263,20,11,2,17,19.58,32.46,8.35,4.62,97.63,11.18,11.37,21.04,22,12,22,11,47,69,81,2,23,40,16,19,2,16,17,11,14,11,5,9,8,4,2,9,0,1,4,3,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14646,Right Handed Bat,Adolf De Benedetti,Batsman,Bahrain,192,193,194,0,0,0,"December 20, 1987",72,23,43,13,27,98,35,64,35,632,757,413,531,1969,115,36,6,116,17,76,26.09,29.28,22.1,1.3,82.33,89.58,107.43,90.12,7,21,23,17,25,96,17,9,14,7,18,10,3,10,4,7,9,4,12,20,10,4,10,6,3,1,2,3,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14647,Left Handed Bat,Karlens Tessington,Batsman,Bahrain,193,194,195,0,0,0,"December 20, 1995",2,16,92,21,77,71,22,54,614,936,614,196,406,1568,1357,981,1,59,18,34,13.36,36.76,7.8,28.58,93.09,35.04,91.7,55.77,9,27,9,3,4,84,4,19,0,12,19,1,4,9,19,2,11,14,11,7,1,4,9,6,5,2,2,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14648,Left Handed Bat,Roi Ennals,Batsman,Bahrain,194,195,196,0,0,0,"July 25, 1996",54,20,63,39,63,18,80,19,307,130,176,30,1866,55,858,346,6,74,84,32,34.07,3.66,25.25,9.99,2.81,31.04,41.97,61.74,0,17,17,22,64,58,4,70,22,30,19,0,5,2,3,7,2,15,8,17,1,3,6,10,4,5,0,3,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14649,Left Handed Bat,Claudell Lukacs,Batsman,Bahrain,195,196,197,0,0,0,"November 22, 1997",26,33,26,57,65,59,1,5,744,309,460,652,1802,1810,1623,1353,106,53,1,2,25.21,26.01,26.48,9.13,22.43,16.55,127.97,96.27,18,10,1,17,19,30,75,4,18,36,30,6,9,6,7,10,9,10,8,9,9,3,4,0,5,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14650,Right Handed Bat,Meade Vannet,Batsman,Bahrain,196,197,198,0,0,0,"October 4, 1987",31,95,86,65,52,72,13,74,828,299,614,319,1504,1374,1515,1410,109,110,95,1,3.18,32.27,27.12,19.47,92.1,40.76,51.05,93.6,16,23,21,6,1,46,92,94,13,12,30,3,8,13,14,4,2,9,1,13,5,5,8,1,2,1,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14651,Left Handed Bat,Carmine Mahedy,Batsman,Bahrain,197,198,199,0,0,0,"October 24, 1994",32,37,61,42,85,35,97,3,509,499,963,665,1422,63,802,829,40,113,64,15,22.74,11.88,18.43,29.84,33.9,93.54,142.66,25.14,26,0,24,18,14,99,92,99,23,26,24,28,3,14,6,12,7,18,14,14,4,2,9,2,0,2,3,3,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14652,Left Handed Bat,Beck Hebborne,Batsman,Bahrain,198,199,200,0,0,0,"March 10, 1991",99,76,0,7,27,68,62,77,9,233,215,251,288,930,1148,1550,109,57,46,17,21.63,25.89,5.17,3.49,62.91,29.24,95.85,52.5,15,14,4,15,75,79,65,13,4,0,21,3,12,9,13,6,2,2,9,2,8,3,2,3,3,5,5,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14653,Left Handed Bat,Rand Blanning,Batsman,Bahrain,199,200,201,0,0,0,"September 1, 1983",86,6,36,12,35,33,44,43,870,597,430,573,1335,1058,1053,880,6,1,27,88,2.05,5.92,9.52,8.21,77.59,64.35,102.95,73.11,25,27,15,23,31,13,73,97,30,1,11,18,16,14,0,14,0,18,19,14,10,0,4,0,3,4,4,5,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14654,Right Handed Bat,Brigham Dowers,Batsman,Bahrain,200,201,202,0,0,0,"August 25, 1990",32,98,63,12,30,14,23,11,299,43,698,542,10,1559,1885,942,138,37,64,92,7.6,39.35,11.31,22.39,21.04,54.03,26.33,117.89,30,11,13,6,52,1,39,39,25,23,4,12,17,12,11,5,16,11,19,11,10,8,4,6,1,2,4,2,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14655,Left Handed Bat,Emelen Levesque,Batsman,Bahrain,201,202,203,0,0,0,"December 9, 1995",9,21,81,53,85,5,37,0,285,395,381,400,700,490,414,470,21,105,78,60,19.5,21.49,22.47,18.76,76.27,77.95,134.94,17.89,8,5,7,20,74,30,100,97,18,39,0,5,11,10,14,15,0,2,9,3,2,0,3,1,2,4,5,1,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14656,Left Handed Bat,Robbert Hedan,Batsman,Bahrain,202,203,204,0,0,0,"July 13, 1993",46,85,20,33,59,14,20,89,677,716,786,146,707,296,1239,636,116,13,28,70,7.63,29.94,23.28,2.75,63.57,45.61,37.71,17.93,25,9,0,4,55,61,84,75,27,7,24,30,13,8,7,1,19,18,9,1,3,8,2,0,0,5,4,4,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14657,Left Handed Bat,Francesco Crimmins,Batsman,Bahrain,203,204,205,0,0,0,"March 2, 1986",66,75,62,84,76,80,99,96,114,154,363,409,121,1379,947,681,22,3,5,82,0.65,12.62,20.7,18.93,53.07,51.08,24.62,96.69,5,11,21,7,38,80,82,0,0,31,14,4,6,8,18,15,20,4,20,1,2,3,5,7,3,0,5,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14658,Right Handed Bat,Elliott Gallone,Batsman,Bahrain,204,205,206,0,0,0,"September 5, 1990",13,46,12,49,98,93,40,66,774,704,46,397,1919,1862,1097,1262,59,44,90,19,25.25,3.53,7.51,10.78,75.83,57.21,60.9,8.11,5,22,2,20,76,72,9,13,22,21,16,21,16,20,2,18,19,3,17,11,6,5,4,5,1,3,3,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14659,Left Handed Bat,Trent Kibard,Batsman,Bahrain,205,206,207,0,0,0,"August 1, 1990",56,36,44,6,49,57,4,32,522,747,283,327,1541,1858,1779,1922,42,72,89,79,5.43,5.98,24.91,28.34,69.9,43.91,108.22,38.8,26,20,20,23,26,73,13,93,9,20,20,18,0,6,10,10,16,18,7,19,3,7,0,5,3,3,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14660,Left Handed Bat,Les Petford,Batsman,Bahrain,206,207,208,0,0,0,"February 6, 1993",3,79,9,0,23,25,41,94,462,756,436,277,1909,1343,1144,1179,25,144,16,12,35.76,15.16,20.52,10.87,52.28,51.17,148.62,104.99,25,24,18,6,78,20,60,63,27,21,4,2,8,4,11,13,19,13,13,18,1,3,1,10,3,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14661,Left Handed Bat,Durante Brownhill,Batsman,Bahrain,207,208,209,0,0,0,"September 2, 1987",77,53,75,14,13,40,26,2,336,310,906,571,623,506,153,1258,16,52,88,25,19.09,8.26,14.74,9,77.16,74.59,139.62,101.77,13,24,2,9,94,83,69,14,23,4,1,16,20,1,19,1,15,11,10,1,2,9,10,5,4,1,4,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14662,Right Handed Bat,Petey Masse,Batsman,Bahrain,208,209,210,0,0,0,"October 10, 1987",97,82,82,43,84,36,28,78,350,97,389,232,1372,1632,1840,1854,96,65,63,26,31.27,14.47,17.44,18.94,87.34,30.5,57.67,8.71,7,24,17,12,17,24,27,8,5,31,25,4,14,14,1,18,7,6,17,19,7,4,8,10,5,5,3,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14663,Left Handed Bat,Aldous Yakobowitz,Batsman,Bahrain,209,210,211,0,0,0,"July 30, 1991",72,28,55,88,28,27,46,70,3,941,71,910,1909,671,801,557,65,20,68,11,2.14,10.9,0.6,28.87,75.71,83.38,80.75,88.57,16,4,5,20,35,44,0,72,10,37,26,3,6,14,15,6,0,19,1,7,8,8,8,4,4,3,1,2,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
